EmpresaId,Location,lat,lgn,Description,Type,time,provincia,localidad,calification,BranchType
22430|1,AV. DE MAYO 1282,-34.60922,-58.38458,POLETTI SUSANA,1,08:00 A 21:00 HS,CF,MONTSERRAT,5,AGENCIA DE LOTERÍA,
22432|1,AV. RAMOS MEJIA 1100,-34.59220,-58.37544,DAGOSTINO DIEGO,1,08:00 A 21:00 HS,CF,RETIRO,5,AGENCIA DE LOTERÍA,
22433|1,BRASIL 1128,-34.62773,-58.37958,IMBRIOISI OLGA,1,08:00 A 21:00 HS,CF,CONSTITUCIÓN,5,AGENCIA DE LOTERÍA,
22434|1,AV. CABILDO 2978,-34.55471,-58.46333,PARANO JOSE LUIS,1,08:00 A 21:00 HS,CF,NUÑEZ,5,AGENCIA DE LOTERÍA,
22435|1,ARENALES 1755,-34.59479,-58.39269,DELICOSTA MARIA EUGENIA,1,08:00 A 21:00 HS,CF,RECOLETA,5,AGENCIA DE LOTERÍA,
22436|1,AV. CORRIENTES 5371,-34.59833,-58.44039,FERERICO RAFAEL,1,08:00 A 21:00 HS,CF,VILLA CRESPO,5,AGENCIA DE LOTERÍA,
22437|1,SALVADOR MARIA DEL CARRIL 2928,-34.59087,-58.49852,BERTINI ANDRES,1,08:00 A 21:00 HS,CF,VILLA PUEYRREDÓN,5,AGENCIA DE LOTERÍA,
22439|1,CAMINO GRAL BELGRANO 4656,-34.70927,-58.35383,CORRAL RUBEN ESTEBAN,1,08:00 A 21:00 HS,BA,VILLA DOMINICO,5,AGENCIA DE LOTERÍA,
22442|1,AV HUDSON (EX 893) 5435,-34.78309,-58.30354,FERNANDEZ ANGEL ENRIQUE,1,08:00 A 21:00 HS,BA,SAN FRANCISCO SOLANO,5,AGENCIA DE LOTERÍA,
22443|1,AV SAN MARTIN 5329,-34.75185,-58.23468,CONDANO MARTIN MIGUEL,1,08:00 A 21:00 HS,BA,EZPELETA,5,AGENCIA DE LOTERÍA,
22445|1,EVA PERON 4695,-34.73041,-58.35115,GUBERTI RAQUEL,1,08:00 A 21:00 HS,BA,MONTE CHINGOLO,5,AGENCIA DE LOTERÍA,
22446|1,JOAQUIN V. GONZALEZ 7700,-34.52787,-58.57568,MERCORELLI GERARDO GABRIEL,1,08:00 A 21:00 HS,BA,JOSE LEON SUAREZ,5,AGENCIA DE LOTERÍA,
22449|1,AYACUCHO (EX 784) 3390,-34.56269,-58.54834,BOCUTTI MARCELA,1,08:00 A 21:00 HS,BA,VILLA SAN ANDRÉS,5,AGENCIA DE LOTERÍA,
22450|1,FRANCISCO GONZALEZ 1956,-34.55061,-58.53978,VOYNES MARTHA BEATRIZ,1,08:00 A 21:00 HS,BA,VILLA SAN ANDRÉS,5,AGENCIA DE LOTERÍA,
22452|1,EVA PERON 7125,-34.55223,-58.59517,PRIMIANI ANGELINA,1,08:00 A 21:00 HS,BA,GENERAL SAN MARTIN,5,AGENCIA DE LOTERÍA,
22453|1,CALLE 126 1892,-34.54080,-58.55114,BOCCUTI FERNANDO,1,08:00 A 21:00 HS,BA,VILLA BALLESTER,5,AGENCIA DE LOTERÍA,
22457|1,CALLE 66 2743,-34.96645,-57.97919,ANTONELLI MARIANO DANIEL,1,08:00 A 21:00 HS,BA,LOS HORNOS,5,AGENCIA DE LOTERÍA,
22459|1,CALLE 520 7650,-34.95141,-58.04955,BARRUECO NESTOR,1,08:00 A 21:00 HS,BA,MELCHOR ROMERO,5,AGENCIA DE LOTERÍA,
22461|1,CALLE 13 3,-34.90532,-57.97586,RODRIGUEZ TIBONI EDUARDO,1,08:00 A 21:00 HS,BA,TOLOSA,5,AGENCIA DE LOTERÍA,
22464|1,MARTIN FIERRO 4323,-34.61676,-58.70600,LAXAGUEBORDE LILIANA BEATRIZ,1,08:00 A 21:00 HS,BA,VILLA GOBERNADOR UDAONDO,5,AGENCIA DE LOTERÍA,
22465|1,HUALFIN 2131,-34.71399,-58.61313,GRILLO TEDDI ANTONIO,1,08:00 A 21:00 HS,BA,RAFAEL CASTILLO,5,AGENCIA DE LOTERÍA,
22467|1,AV DE MAYO 609,-34.64634,-58.56455,KOLADESKY JORGE,1,08:00 A 21:00 HS,BA,RAMOS MEJIA,5,AGENCIA DE LOTERÍA,
22468|1,AV ADER 1307,-34.52312,-58.55563,TREFFINGER GLADYS,1,08:00 A 21:00 HS,BA,VILLA ADELINA,5,AGENCIA DE LOTERÍA,
22469|1,AV.NTRA.SRA. DE LUJAN Y ATE. BROWN ,-34.55720,-59.11820,SUBE LOCUTORIO ETCHEGARAY ADRIANA,1,08:00 A 20:00 HS,BA,LUJÁN,5,LOCUTORIO,
22471|1,CAFFERATTA 5602,-34.61141,-58.57882,HOPP ALICIA,1,08:00 A 21:00 HS,BA,CASEROS,5,AGENCIA DE LOTERÍA,
22472|1,PTE PERON 9614,-34.56927,-58.61749,SACCONE OSCAR,1,08:00 A 21:00 HS,BA,PABLO PODESTÁ,5,AGENCIA DE LOTERÍA,
22474|1,AV. 9 DE JULIO 5400,-34.55635,-58.57222,BIROLLO PEDRO ANGEL,1,08:00 A 21:00 HS,BA,VILLA BALLESTER,5,AGENCIA DE LOTERÍA,
22475|1,PARANA 3930,-34.50976,-58.52386,SPIRITO VITTAR FERNANDO FRANCO,1,08:00 A 21:00 HS,BA,MARTINEZ,5,AGENCIA DE LOTERÍA,
22477|1,CABILDO 2907,-34.42496,-58.73761,ALONSO MARCELA,1,08:00 A 21:00 HS,BA,GARÍN,5,AGENCIA DE LOTERÍA,
22478|1,PTE. H. YRIGOYEN 2959,-34.52446,-58.76380,DIRONE FABIAN,1,08:00 A 21:00 HS,BA,JOSE CLEMENTE PAZ,5,AGENCIA DE LOTERÍA,
22483|1,HUMBERTO I 6598,-34.78349,-58.31690,SERPA PABLO,1,08:00 A 21:00 HS,BA,SAN FRANCISCO SOLANO,5,AGENCIA DE LOTERÍA,
22485|1,CALLE 55 5046,-34.79629,-58.16997,DIAZ NESTOR,1,08:00 A 21:00 HS,BA,GUILLERMO E HUDSON,5,AGENCIA DE LOTERÍA,
22486|1,AV CALCHAQUI 4996,-34.76823,-58.27111,PIÑEIRO CRISTINA,1,09:00 A 19:00 HS,BA,QUILMES,5,AGENCIA DE LOTERÍA,
22487|1,CALLE 50 353,-34.90930,-57.94367,FURIASSE ROBERTO,1,08:00 A 21:00 HS,BA,LA PLATA,5,AGENCIA DE LOTERÍA,
22488|1,PABLO PODESTA 1605,-34.82248,-58.23165,CONTI CLAUDIO,1,08:00 A 21:00 HS,BA,BOSQUES,5,AGENCIA DE LOTERÍA,
22490|1,PARANA 4367,-34.51191,-58.52860,CALCAGNO DANIEL,1,08:00 A 21:00 HS,BA,MARTINEZ,5,AGENCIA DE LOTERÍA,
22493|1,LAPRIDA 4171,-34.55006,-58.50893,GALLI GABRIELA,1,08:00 A 21:00 HS,BA,VILLA MARTELLI,5,AGENCIA DE LOTERÍA,
22497|1,SENZABELLO 333,-34.79605,-58.27335,FERNANDEZ NOELIA NANCY,1,09:00 A 19:00 HS,BA,FLORENCIO VARELA,5,AGENCIA DE LOTERÍA,
22499|1,MAIPU 907,-34.74461,-58.38324,VIANELLI ARTURO,1,08:00 A 21:00 HS,BA,BANFIELD,5,AGENCIA DE LOTERÍA,
22507|1,ARTIGAS 6500,-34.54136,-58.57329,CACCIAMANI MARA,1,08:00 A 21:00 HS,BA,JOSE LEON SUAREZ,5,AGENCIA DE LOTERÍA,
22509|1,AV. EVA PERON 4362,-34.72815,-58.35348,MONROIG JAVIER,1,08:00 A 21:00 HS,BA,MONTE CHINGOLO,5,AGENCIA DE LOTERÍA,
22515|1,LAS BASES 107,-34.64618,-58.59397,VELA SILVIA,1,08:00 A 21:00 HS,BA,HAEDO,5,AGENCIA DE LOTERÍA,
22516|1,DR. RAMÓN CARRILLO 4270,-34.68271,-58.58566,PETRACCIA AMERICO,1,08:00 A 21:00 HS,BA,SAN JUSTO,5,AGENCIA DE LOTERÍA,
22517|1,BULNES 2602,-34.62997,-58.60575,GODINO FABIAN,1,08:00 A 21:00 HS,BA,EL PALOMAR,5,AGENCIA DE LOTERÍA,
